id,source_id,damage_gra,damage_class,damage_percent,damage_pct_0m,damage_pct_10m,damage_pct_20m,unknown_pct,source_confidence,source_provider,centroid_lat,centroid_lon,google_maps_url
msft_catia_00977,5765,Damaged,external-predicted-damaged,69.0,0.537102,0.670735,0.690153,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.58272418432244,-67.07312606523949,"https://www.google.com/maps/search/?api=1&query=10.58272418432244,-67.07312606523949"
msft_catia_00978,5766,Damaged,external-predicted-damaged,100.0,1.0,0.819707,0.423619,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582522728683973,-67.06676006271026,"https://www.google.com/maps/search/?api=1&query=10.582522728683973,-67.06676006271026"
msft_catia_00979,5768,Damaged,external-predicted-damaged,85.8,0.858252,0.699801,0.394408,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582589148727653,-67.06670498290939,"https://www.google.com/maps/search/?api=1&query=10.582589148727653,-67.06670498290939"
msft_catia_00980,5771,Damaged,external-predicted-damaged,29.9,0.136223,0.298971,0.242712,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582610268627665,-67.06685282251524,"https://www.google.com/maps/search/?api=1&query=10.582610268627665,-67.06685282251524"
msft_catia_00981,5776,Damaged,external-predicted-damaged,100.0,1.0,0.895386,0.70954,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582582404954238,-67.07218878773311,"https://www.google.com/maps/search/?api=1&query=10.582582404954238,-67.07218878773311"
msft_catia_00982,5777,Damaged,external-predicted-damaged,100.0,1.0,0.978594,0.914311,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.5826296190128,-67.07252525826394,"https://www.google.com/maps/search/?api=1&query=10.5826296190128,-67.07252525826394"
msft_catia_00983,5778,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.801695,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582686204949436,-67.07220882775056,"https://www.google.com/maps/search/?api=1&query=10.582686204949436,-67.07220882775056"
msft_catia_00984,5780,Damaged,external-predicted-damaged,34.3,0.117958,0.333053,0.343273,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582696125074403,-67.07202824825711,"https://www.google.com/maps/search/?api=1&query=10.582696125074403,-67.07202824825711"
msft_catia_00985,5781,Damaged,external-predicted-damaged,100.0,1.0,0.95904,0.93474,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582691504674143,-67.0726100866441,"https://www.google.com/maps/search/?api=1&query=10.582691504674143,-67.0726100866441"
msft_catia_00986,5783,Damaged,external-predicted-damaged,25.5,0.219072,0.222731,0.255241,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582693285490773,-67.07142216993194,"https://www.google.com/maps/search/?api=1&query=10.582693285490773,-67.07142216993194"
msft_catia_00987,5784,Damaged,external-predicted-damaged,96.2,0.962213,0.666543,0.493567,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582718285019572,-67.07211080804427,"https://www.google.com/maps/search/?api=1&query=10.582718285019572,-67.07211080804427"
msft_catia_00988,5793,Damaged,external-predicted-damaged,55.0,0.38269,0.531127,0.549572,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582800162826986,-67.07115436217653,"https://www.google.com/maps/search/?api=1&query=10.582800162826986,-67.07115436217653"
msft_catia_00989,5794,Damaged,external-predicted-damaged,4.0,0.04,0.011971,0.006718,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582811535988915,-67.06863594058073,"https://www.google.com/maps/search/?api=1&query=10.582811535988915,-67.06863594058073"
msft_catia_00990,5798,Damaged,external-predicted-damaged,25.3,0.010152,0.175793,0.252953,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582715308701045,-67.06675946284741,"https://www.google.com/maps/search/?api=1&query=10.582715308701045,-67.06675946284741"
msft_catia_00991,5806,Damaged,external-predicted-damaged,100.0,1.0,0.978311,0.912503,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582746444670097,-67.07262288664727,"https://www.google.com/maps/search/?api=1&query=10.582746444670097,-67.07262288664727"
msft_catia_00992,5807,Damaged,external-predicted-damaged,83.8,0.837838,0.811393,0.826739,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582787204783264,-67.07246332711733,"https://www.google.com/maps/search/?api=1&query=10.582787204783264,-67.07246332711733"
msft_catia_00993,5808,Damaged,external-predicted-damaged,100.0,1.0,0.655464,0.565283,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582776919254021,-67.07219277357294,"https://www.google.com/maps/search/?api=1&query=10.582776919254021,-67.07219277357294"
msft_catia_00994,5809,Damaged,external-predicted-damaged,48.7,0.486811,0.293686,0.236364,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582791245466007,-67.071470509867,"https://www.google.com/maps/search/?api=1&query=10.582791245466007,-67.071470509867"
msft_catia_00995,5810,Damaged,external-predicted-damaged,100.0,1.0,0.922238,0.907996,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582777247519472,-67.07263805805549,"https://www.google.com/maps/search/?api=1&query=10.582777247519472,-67.07263805805549"
msft_catia_00996,5812,Damaged,external-predicted-damaged,80.6,0.805643,0.617132,0.66416,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582857484809125,-67.07243452724636,"https://www.google.com/maps/search/?api=1&query=10.582857484809125,-67.07243452724636"
msft_catia_00997,5814,Damaged,external-predicted-damaged,62.3,0.622581,0.502607,0.493419,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.58286182494486,-67.07223756779433,"https://www.google.com/maps/search/?api=1&query=10.58286182494486,-67.07223756779433"
msft_catia_00998,5819,Damaged,external-predicted-damaged,1.5,0.015464,0.001506,0.007385,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582889887523864,-67.06849121817908,"https://www.google.com/maps/search/?api=1&query=10.582889887523864,-67.06849121817908"
msft_catia_00999,5823,Damaged,external-predicted-damaged,100.0,1.0,0.992301,0.707204,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582988666115622,-67.07055055255094,"https://www.google.com/maps/search/?api=1&query=10.582988666115622,-67.07055055255094"
msft_catia_01000,5832,Damaged,external-predicted-damaged,42.6,0.426357,0.386152,0.194653,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.583010828200054,-67.06752412093978,"https://www.google.com/maps/search/?api=1&query=10.583010828200054,-67.06752412093978"
msft_catia_01001,5836,Damaged,external-predicted-damaged,97.6,0.975877,0.638086,0.323622,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582898925545944,-67.07136777022689,"https://www.google.com/maps/search/?api=1&query=10.582898925545944,-67.07136777022689"
msft_catia_01002,5837,Damaged,external-predicted-damaged,100.0,1.0,0.744067,0.787347,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582890724703988,-67.0725917068348,"https://www.google.com/maps/search/?api=1&query=10.582890724703988,-67.0725917068348"
msft_catia_01003,5840,Damaged,external-predicted-damaged,21.0,0.026629,0.210458,0.190909,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582958572163914,-67.07144610116316,"https://www.google.com/maps/search/?api=1&query=10.582958572163914,-67.07144610116316"
msft_catia_01004,5841,Damaged,external-predicted-damaged,28.6,0.2576,0.285917,0.173065,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582991025134818,-67.07197742860478,"https://www.google.com/maps/search/?api=1&query=10.582991025134818,-67.07197742860478"
msft_catia_01005,5842,Damaged,external-predicted-damaged,24.7,0.206711,0.247227,0.135996,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.583033285272162,-67.0717829291726,"https://www.google.com/maps/search/?api=1&query=10.583033285272162,-67.0717829291726"
msft_catia_01006,5845,Damaged,external-predicted-damaged,98.7,0.987261,0.458125,0.186387,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.58307696522657,-67.07185474900456,"https://www.google.com/maps/search/?api=1&query=10.58307696522657,-67.07185474900456"
msft_catia_01007,5846,Damaged,external-predicted-damaged,100.0,1.0,0.68974,0.6184,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582729664234332,-67.07325500488659,"https://www.google.com/maps/search/?api=1&query=10.582729664234332,-67.07325500488659"
msft_catia_01008,5847,Damaged,external-predicted-damaged,100.0,1.0,0.887356,0.839097,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.58274968436731,-67.07306396542921,"https://www.google.com/maps/search/?api=1&query=10.58274968436731,-67.07306396542921"
msft_catia_01009,5848,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.966269,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582758444459321,-67.07293114580281,"https://www.google.com/maps/search/?api=1&query=10.582758444459321,-67.07293114580281"
msft_catia_01010,5849,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.999276,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582805824483684,-67.0729016459177,"https://www.google.com/maps/search/?api=1&query=10.582805824483684,-67.0729016459177"
msft_catia_01011,5850,Damaged,external-predicted-damaged,100.0,1.0,0.803027,0.520766,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582818537552068,-67.07328888485523,"https://www.google.com/maps/search/?api=1&query=10.582818537552068,-67.07328888485523"
msft_catia_01012,5851,Damaged,external-predicted-damaged,100.0,1.0,1.0,0.829383,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582981544555881,-67.07281866627062,"https://www.google.com/maps/search/?api=1&query=10.582981544555881,-67.07281866627062"
msft_catia_01013,5852,Damaged,external-predicted-damaged,38.8,0.03598,0.302537,0.387596,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582994864309377,-67.07317912528265,"https://www.google.com/maps/search/?api=1&query=10.582994864309377,-67.07317912528265"
msft_catia_01014,5855,Damaged,external-predicted-damaged,100.0,1.0,0.733274,0.630753,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.583418084187826,-67.07340928494287,"https://www.google.com/maps/search/?api=1&query=10.583418084187826,-67.07340928494287"
msft_catia_01015,5861,Damaged,external-predicted-damaged,11.3,0.112644,0.028831,0.084141,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.583131525809742,-67.07101333137089,"https://www.google.com/maps/search/?api=1&query=10.583131525809742,-67.07101333137089"
msft_catia_01016,5866,Damaged,external-predicted-damaged,73.3,0.733491,0.383069,0.156,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.583114225168504,-67.07194390878404,"https://www.google.com/maps/search/?api=1&query=10.583114225168504,-67.07194390878404"
msft_catia_01017,5871,Damaged,external-predicted-damaged,37.4,0.373984,0.283563,0.163835,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.583152925240201,-67.07184446908633,"https://www.google.com/maps/search/?api=1&query=10.583152925240201,-67.07184446908633"
msft_catia_01018,5878,Damaged,external-predicted-damaged,31.8,0.318436,0.200803,0.135895,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.583138948401096,-67.06724824179317,"https://www.google.com/maps/search/?api=1&query=10.583138948401096,-67.06724824179317"
msft_catia_01019,5879,Damaged,external-predicted-damaged,100.0,1.0,0.376778,0.27118,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.583186288610786,-67.0669496826525,"https://www.google.com/maps/search/?api=1&query=10.583186288610786,-67.0669496826525"
msft_catia_01020,5880,Damaged,external-predicted-damaged,42.8,0.011952,0.428008,0.369198,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.5831779486629,-67.0668729628589,"https://www.google.com/maps/search/?api=1&query=10.5831779486629,-67.0668729628589"
msft_catia_01021,5883,Damaged,external-predicted-damaged,48.7,0.486603,0.364223,0.267842,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.583254590153558,-67.06735821066117,"https://www.google.com/maps/search/?api=1&query=10.583254590153558,-67.06735821066117"
msft_catia_01022,5885,Damaged,external-predicted-damaged,76.7,0.767468,0.484256,0.366285,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.583296623087092,-67.06668680345744,"https://www.google.com/maps/search/?api=1&query=10.583296623087092,-67.06668680345744"
msft_catia_01023,5890,Damaged,external-predicted-damaged,11.6,0.116354,0.091881,0.044155,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.583325965649227,-67.0712712307939,"https://www.google.com/maps/search/?api=1&query=10.583325965649227,-67.0712712307939"
msft_catia_01024,5914,Damaged,external-predicted-damaged,58.2,0.582192,0.265377,0.268736,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.583459144894011,-67.07238666780115,"https://www.google.com/maps/search/?api=1&query=10.583459144894011,-67.07238666780115"
msft_catia_01025,5915,Damaged,external-predicted-damaged,100.0,1.0,0.656593,0.488047,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.583505024972846,-67.07227772813481,"https://www.google.com/maps/search/?api=1&query=10.583505024972846,-67.07227772813481"
msft_catia_01026,5917,Damaged,external-predicted-damaged,31.2,0.311594,0.152365,0.210176,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.583361325891614,-67.07092315178183,"https://www.google.com/maps/search/?api=1&query=10.583361325891614,-67.07092315178183"
msft_catia_01027,5922,Damaged,external-predicted-damaged,67.2,0.672414,0.31832,0.206353,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.58346428744188,-67.06868251805365,"https://www.google.com/maps/search/?api=1&query=10.58346428744188,-67.06868251805365"
msft_catia_01028,5924,Damaged,external-predicted-damaged,100.0,1.0,0.754452,0.43465,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.58347039181856,-67.07062760696189,"https://www.google.com/maps/search/?api=1&query=10.58347039181856,-67.07062760696189"
msft_catia_01029,5930,Damaged,external-predicted-damaged,38.0,0.312178,0.3799,0.287304,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.583553847478212,-67.06864097823154,"https://www.google.com/maps/search/?api=1&query=10.583553847478212,-67.06864097823154"
msft_catia_01030,5931,Damaged,external-predicted-damaged,88.9,0.888889,0.472252,0.429911,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.583562706156702,-67.07056297291986,"https://www.google.com/maps/search/?api=1&query=10.583562706156702,-67.07056297291986"
msft_catia_01031,5935,Damaged,external-predicted-damaged,100.0,1.0,0.41378,0.40805,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.583587846136293,-67.07059581284666,"https://www.google.com/maps/search/?api=1&query=10.583587846136293,-67.07059581284666"
msft_catia_01032,5936,Damaged,external-predicted-damaged,29.4,0.052525,0.294236,0.196127,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581027050827434,-67.06346187078114,"https://www.google.com/maps/search/?api=1&query=10.581027050827434,-67.06346187078114"
msft_catia_01033,5937,Damaged,external-predicted-damaged,31.2,0.312343,0.250399,0.181043,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581067971285643,-67.06280259263357,"https://www.google.com/maps/search/?api=1&query=10.581067971285643,-67.06280259263357"
msft_catia_01034,5938,Damaged,external-predicted-damaged,32.8,0.015625,0.328113,0.258109,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581122711315889,-67.06276561277443,"https://www.google.com/maps/search/?api=1&query=10.581122711315889,-67.06276561277443"
msft_catia_01035,5943,Damaged,external-predicted-damaged,32.6,0.311688,0.3256,0.247815,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581191151453364,-67.06257489335022,"https://www.google.com/maps/search/?api=1&query=10.581191151453364,-67.06257489335022"
msft_catia_01036,5944,Damaged,external-predicted-damaged,15.4,0.045113,0.076033,0.153676,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581275411438062,-67.06260765331896,"https://www.google.com/maps/search/?api=1&query=10.581275411438062,-67.06260765331896"
msft_catia_01037,5946,Damaged,external-predicted-damaged,44.7,0.446841,0.283708,0.189822,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.58109698909905,-67.06597838386945,"https://www.google.com/maps/search/?api=1&query=10.58109698909905,-67.06597838386945"
msft_catia_01038,5947,Damaged,external-predicted-damaged,100.0,1.0,0.608067,0.399453,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.58117842963644,-67.06520864605596,"https://www.google.com/maps/search/?api=1&query=10.58117842963644,-67.06520864605596"
msft_catia_01039,5950,Damaged,external-predicted-damaged,2.0,0.013021,0.004608,0.019702,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581260989098869,-67.06599924392715,"https://www.google.com/maps/search/?api=1&query=10.581260989098869,-67.06599924392715"
msft_catia_01040,5952,Damaged,external-predicted-damaged,41.2,0.412371,0.234816,0.194159,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581311709391978,-67.0655801651221,"https://www.google.com/maps/search/?api=1&query=10.581311709391978,-67.0655801651221"
msft_catia_01041,5953,Damaged,external-predicted-damaged,35.5,0.065068,0.355096,0.289982,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581316309448008,-67.06549942534868,"https://www.google.com/maps/search/?api=1&query=10.581316309448008,-67.06549942534868"
msft_catia_01042,5956,Damaged,external-predicted-damaged,100.0,1.0,0.810394,0.597565,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581234130128033,-67.0645023480489,"https://www.google.com/maps/search/?api=1&query=10.581234130128033,-67.0645023480489"
msft_catia_01043,5957,Damaged,external-predicted-damaged,50.0,0.067416,0.499585,0.436245,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581222129841724,-67.06491624689555,"https://www.google.com/maps/search/?api=1&query=10.581222129841724,-67.06491624689555"
msft_catia_01044,5958,Damaged,external-predicted-damaged,49.6,0.487179,0.495841,0.411999,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.58123854969553,-67.06513044631461,"https://www.google.com/maps/search/?api=1&query=10.58123854969553,-67.06513044631461"
msft_catia_01045,5959,Damaged,external-predicted-damaged,81.9,0.819048,0.480818,0.411736,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581281938463013,-67.064851407117,"https://www.google.com/maps/search/?api=1&query=10.581281938463013,-67.064851407117"
msft_catia_01046,5960,Damaged,external-predicted-damaged,61.9,0.421053,0.482166,0.61896,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581303550193569,-67.06441598833666,"https://www.google.com/maps/search/?api=1&query=10.581303550193569,-67.06441598833666"
msft_catia_01047,5961,Damaged,external-predicted-damaged,33.9,0.029255,0.198969,0.339463,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581324967005648,-67.06489859273107,"https://www.google.com/maps/search/?api=1&query=10.581324967005648,-67.06489859273107"
msft_catia_01048,5962,Damaged,external-predicted-damaged,100.0,1.0,0.93725,0.805104,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581371830074742,-67.06459694788418,"https://www.google.com/maps/search/?api=1&query=10.581371830074742,-67.06459694788418"
msft_catia_01049,5966,Damaged,external-predicted-damaged,9.9,0.071146,0.09891,0.033871,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.58129048830942,-67.06714918076696,"https://www.google.com/maps/search/?api=1&query=10.58129048830942,-67.06714918076696"
msft_catia_01050,5970,Damaged,external-predicted-damaged,9.6,0.095694,0.079825,0.034794,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581403768339863,-67.06711920092957,"https://www.google.com/maps/search/?api=1&query=10.581403768339863,-67.06711920092957"
msft_catia_01051,5972,Damaged,external-predicted-damaged,6.5,0.064917,0.048499,0.025235,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581428636836991,-67.06723022921136,"https://www.google.com/maps/search/?api=1&query=10.581428636836991,-67.06723022921136"
msft_catia_01052,5978,Damaged,external-predicted-damaged,100.0,1.0,0.598763,0.283092,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581423329537632,-67.06538278574665,"https://www.google.com/maps/search/?api=1&query=10.581423329537632,-67.06538278574665"
msft_catia_01053,5979,Damaged,external-predicted-damaged,38.8,0.1,0.387999,0.254699,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581447029432265,-67.06553868533209,"https://www.google.com/maps/search/?api=1&query=10.581447029432265,-67.06553868533209"
msft_catia_01054,5981,Damaged,external-predicted-damaged,28.5,0.176378,0.285181,0.196936,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.58148732963814,-67.06524496617294,"https://www.google.com/maps/search/?api=1&query=10.58148732963814,-67.06524496617294"
msft_catia_01055,5984,Damaged,external-predicted-damaged,43.4,0.292035,0.434085,0.319155,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581509849503323,-67.06544344563976,"https://www.google.com/maps/search/?api=1&query=10.581509849503323,-67.06544344563976"
msft_catia_01056,6000,Damaged,external-predicted-damaged,100.0,1.0,0.976024,0.764367,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581539510134485,-67.06453132818376,"https://www.google.com/maps/search/?api=1&query=10.581539510134485,-67.06453132818376"
msft_catia_01057,6003,Damaged,external-predicted-damaged,100.0,1.0,0.828301,0.638929,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581588170005023,-67.06472526768155,"https://www.google.com/maps/search/?api=1&query=10.581588170005023,-67.06472526768155"
msft_catia_01058,6004,Damaged,external-predicted-damaged,97.4,0.974,0.655676,0.502023,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581601810248054,-67.06437438866178,"https://www.google.com/maps/search/?api=1&query=10.581601810248054,-67.06437438866178"
msft_catia_01059,6005,Damaged,external-predicted-damaged,100.0,1.0,0.981034,0.729499,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581643530205827,-67.06444088850719,"https://www.google.com/maps/search/?api=1&query=10.581643530205827,-67.06444088850719"
msft_catia_01060,6027,Damaged,external-predicted-damaged,50.6,0.506494,0.413676,0.378153,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581755569993854,-67.06476248769646,"https://www.google.com/maps/search/?api=1&query=10.581755569993854,-67.06476248769646"
msft_catia_01061,6028,Damaged,external-predicted-damaged,6.3,0.062745,0.024674,0.05019,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581860570359522,-67.06424516920144,"https://www.google.com/maps/search/?api=1&query=10.581860570359522,-67.06424516920144"
msft_catia_01062,6030,Damaged,external-predicted-damaged,28.3,0.186667,0.236165,0.283402,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581860870227077,-67.06443734867003,"https://www.google.com/maps/search/?api=1&query=10.581860870227077,-67.06443734867003"
msft_catia_01063,6041,Damaged,external-predicted-damaged,97.1,0.970874,0.356594,0.128688,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581821508004165,-67.06765923972948,"https://www.google.com/maps/search/?api=1&query=10.581821508004165,-67.06765923972948"
msft_catia_01064,6045,Damaged,external-predicted-damaged,22.6,0.080838,0.225856,0.120683,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581871968044066,-67.06760761990778,"https://www.google.com/maps/search/?api=1&query=10.581871968044066,-67.06760761990778"
msft_catia_01065,6047,Damaged,external-predicted-damaged,36.6,0.006787,0.260687,0.366208,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.581855468991463,-67.06622982370764,"https://www.google.com/maps/search/?api=1&query=10.581855468991463,-67.06622982370764"
msft_catia_01066,6050,Damaged,external-predicted-damaged,5.4,0.053659,0.022741,0.007623,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582008089338286,-67.06574554515474,"https://www.google.com/maps/search/?api=1&query=10.582008089338286,-67.06574554515474"
msft_catia_01067,6054,Damaged,external-predicted-damaged,100.0,1.0,0.995056,0.671178,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582076668927844,-67.06634996353094,"https://www.google.com/maps/search/?api=1&query=10.582076668927844,-67.06634996353094"
msft_catia_01068,6055,Damaged,external-predicted-damaged,100.0,1.0,0.709188,0.531169,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.58205920901723,-67.0662180038837,"https://www.google.com/maps/search/?api=1&query=10.58205920901723,-67.0662180038837"
msft_catia_01069,6060,Damaged,external-predicted-damaged,26.8,0.268398,0.097116,0.081743,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582020250153438,-67.06456418843138,"https://www.google.com/maps/search/?api=1&query=10.582020250153438,-67.06456418843138"
msft_catia_01070,6076,Damaged,external-predicted-damaged,88.7,0.88729,0.659426,0.590889,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.58206930887567,-67.06642478331878,"https://www.google.com/maps/search/?api=1&query=10.58206930887567,-67.06642478331878"
msft_catia_01071,6079,Damaged,external-predicted-damaged,87.5,0.874763,0.741814,0.620099,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582173328937554,-67.06634800360438,"https://www.google.com/maps/search/?api=1&query=10.582173328937554,-67.06634800360438"
msft_catia_01072,6080,Damaged,external-predicted-damaged,34.5,0.016092,0.256368,0.344694,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582197949268954,-67.065870024944,"https://www.google.com/maps/search/?api=1&query=10.582197949268954,-67.065870024944"
msft_catia_01073,6083,Damaged,external-predicted-damaged,24.7,0.15625,0.236173,0.24729,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.58222252938273,-67.06570796540964,"https://www.google.com/maps/search/?api=1&query=10.58222252938273,-67.06570796540964"
msft_catia_01074,6084,Damaged,external-predicted-damaged,46.0,0.429306,0.460279,0.389716,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582251749329398,-67.0657890452059,"https://www.google.com/maps/search/?api=1&query=10.582251749329398,-67.0657890452059"
msft_catia_01075,6107,Damaged,external-predicted-damaged,100.0,1.0,0.738246,0.469723,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582313009219302,-67.06595654478562,"https://www.google.com/maps/search/?api=1&query=10.582313009219302,-67.06595654478562"
msft_catia_01076,6108,Damaged,external-predicted-damaged,100.0,1.0,0.803371,0.555816,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582320809276633,-67.06587430501864,"https://www.google.com/maps/search/?api=1&query=10.582320809276633,-67.06587430501864"
msft_catia_01077,6109,Damaged,external-predicted-damaged,46.1,0.084746,0.366818,0.460912,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582341409054505,-67.06619933270538,"https://www.google.com/maps/search/?api=1&query=10.582341409054505,-67.06619933270538"
msft_catia_01078,6110,Damaged,external-predicted-damaged,100.0,1.0,0.82732,0.515963,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582366868917543,-67.06640136359296,"https://www.google.com/maps/search/?api=1&query=10.582366868917543,-67.06640136359296"
msft_catia_01079,6113,Damaged,external-predicted-damaged,100.0,1.0,0.798815,0.504405,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582414608862248,-67.06648764338784,"https://www.google.com/maps/search/?api=1&query=10.582414608862248,-67.06648764338784"
msft_catia_01080,6114,Damaged,external-predicted-damaged,100.0,1.0,0.843307,0.529115,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582422748924364,-67.06639848364024,"https://www.google.com/maps/search/?api=1&query=10.582422748924364,-67.06639848364024"
msft_catia_01081,6117,Damaged,external-predicted-damaged,100.0,1.0,0.475552,0.345563,0.0,external-model-prediction,Microsoft AI for Good Lab via HDX,10.582373568279364,-67.06732888103168,"https://www.google.com/maps/search/?api=1&query=10.582373568279364,-67.06732888103168"
